Series Name,Reduced Series Name,1990,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
CO2 intensity,F/E,2.39963380951199,2.39146347617893,2.40394124950114,2.39109816394295,2.41203394960128,2.41727457079642,2.4411982852503,2.45054377714668,2.47824910126374,2.465742328758,2.45411213067552,2.46705650154456,2.50605668570188,2.49276659815785,2.50748406559468,2.48410623013068
Energy intensity of the GDP,E/GDP,0.286366111981623,0.198395177827529,0.19163004351123,0.186561447897336,0.183078187506708,0.176856991709342,0.168724690060847,0.158547590810877,0.150513907515769,0.144125974108866,0.141888025734163,0.140640364810552,0.134045118494834,0.129797091305107,0.125439758907343,0.121953953400624
GDP per capita,GDP/Pop,5558.11979126848,8016.70518839688,8292.87060398127,8581.66697300343,8949.54365197542,9554.33060976423,10164.3244307295,10991.4775298446,11752.4990737082,12289.4702309975,12252.0073395231,12896.3902457367,13581.4497933523,14112.1967897992,14628.0342446888,14997.6682101551
Population,Pop,5280062644,6114324044,6193663732,6272724236,6351855732,6431527221,6511724848,6592711655,6674181848,6757000414,6839553692,6921854591,7003760440,7089254548,7175500378,7261846543
